message_id,label,label_num,message
338,ham,0,Cool. So how come you havent been wined and dined before?
339,ham,0,Just sleeping..and surfing
340,ham,0,"Sorry, I'll call later"
341,ham,0,U calling me right? Call my hand phone...
342,ham,0,Ok that's great thanx a lot.
343,ham,0,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
344,ham,0,Where u been hiding stranger?
345,ham,0,Am not interested to do like that.
346,ham,0,My sister cleared two round in birla soft yesterday.
347,ham,0,Gudnite....tc...practice going on
348,ham,0,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
349,ham,0,One small prestige problem now.
350,spam,1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
351,ham,0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
352,ham,0,"Nah can't help you there, I've never had an iphone"
353,ham,0,If you're not in my car in an hour and a half I'm going apeshit
354,ham,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
355,ham,0,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
356,ham,0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
357,ham,0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
358,spam,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
359,spam,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
360,ham,0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
361,ham,0,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
362,ham,0,Ha ha cool cool chikku chikku:-):-DB-)
363,ham,0,Oh ok no prob..
364,ham,0,Check audrey's status right now
365,ham,0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
366,ham,0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
367,ham,0,Well i know Z will take care of me. So no worries.
368,spam,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
369,spam,1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
370,ham,0,Wat uniform? In where get?
371,ham,0,"Cool, text me when you're ready"
372,ham,0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
373,ham,0,I will spoil you in bed as well :)
374,ham,0,I'm going for bath will msg you next  &lt;#&gt;  min..
375,ham,0,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
376,spam,1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
377,ham,0,Can you say what happen
378,ham,0,You could have seen me..i did't recognise you Face.:)
379,ham,0,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
380,ham,0,Keep my payasam there if rinu brings
381,ham,0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
382,ham,0,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
383,ham,0,"Yeah sure, give me a couple minutes to track down my wallet"
384,ham,0,Hey leave it. not a big deal:-) take care.
385,ham,0,Hey i will be late ah... Meet you at 945+
386,spam,1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
387,ham,0,It took Mr owl 3 licks
388,ham,0,Customer place i will call you.
389,ham,0,Mm that time you dont like fun
390,spam,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
391,ham,0,Yup having my lunch buffet now.. U eat already?
392,ham,0,Huh so late... Fr dinner?
393,ham,0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
394,ham,0,Morning only i can ok.
395,ham,0,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
396,ham,0,Pick you up bout 7.30ish? What time are  and that going?
397,ham,0,From here after The performance award is calculated every two month.not for current one month period..
398,ham,0,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
399,ham,0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
400,ham,0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
401,ham,0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
402,spam,1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
403,ham,0,Dear how is chechi. Did you talk to her
404,ham,0,The hair cream has not been shipped.
405,ham,0,None of that's happening til you get here though
406,ham,0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
407,ham,0,"Haha get used to driving to usf man, I know a lot of stoners"
408,ham,0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
409,ham,0,Hello! Good week? Fancy a drink or something later?
410,ham,0,Headin towards busetop
411,ham,0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
412,ham,0,Come by our room at some point so we can iron out the plan for this weekend
413,ham,0,Cos i want it to be your thing
414,ham,0,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
415,ham,0,Bring home some Wendy =D
416,spam,1,100 dating service cal;l 09064012103 box334sk38ch
417,ham,0,Whatsup there. Dont u want to sleep
418,ham,0,Alright i have a new goal now
419,spam,1,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
420,ham,0,"Alright, I'll head out in a few minutes, text me where to meet you"
421,spam,1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
422,ham,0,Yes:)from last week itself i'm taking live call.
423,spam,1,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
424,ham,0,Siva is in hostel aha:-.
425,spam,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
426,ham,0,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
427,ham,0,Ok. She'll be ok. I guess
428,ham,0,aathi..where are you dear..
429,ham,0,Any pain on urination any thing else?
430,ham,0,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
431,ham,0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
432,ham,0,At home watching tv lor.
433,ham,0,Does she usually take fifteen fucking minutes to respond to a yes or no question
434,spam,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
435,ham,0,Booked ticket for pongal?
436,ham,0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
437,ham,0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
438,ham,0,"Ask g or iouri, I've told the story like ten times already"
439,ham,0,How long does applebees fucking take
440,ham,0,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
441,ham,0,But i have to. I like to have love and arrange.
442,ham,0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
443,ham,0,You were supposed to wake ME up &gt;:(
444,ham,0,Oic... I saw him too but i tot he din c me... I found a group liao...
445,ham,0,"Sorry, I'll call later"
446,ham,0,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"""
447,ham,0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?"
448,ham,0,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
449,ham,0,I wont get concentration dear you know you are my mind and everything :-)
450,ham,0,LOL ... Have you made plans for new years?
451,ham,0,10 min later k...
452,ham,0,hanks lotsly!
453,ham,0,Thanks for this hope you had a good day today
454,ham,0,K:)k:)what are detail you want to transfer?acc no enough?
455,ham,0,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
456,spam,1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
457,ham,0,Si si. I think ill go make those oreo truffles.
458,ham,0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY."
459,ham,0,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
460,ham,0,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
461,ham,0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
462,ham,0,Where did u go? My phone is gonna die you have to stay in here
463,ham,0,Great. Never been better. Each day gives even more reasons to thank God
464,spam,1,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
465,ham,0,"Sorry, I'll call later ok bye"
466,ham,0,Ok i am on the way to railway
467,ham,0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
468,ham,0,They don't put that stuff on the roads to keep it from getting slippery over there?
469,ham,0,When are you going to ride your bike?
470,ham,0,"Yup, no need. I'll jus wait 4 e rain 2 stop."
471,ham,0,There are many company. Tell me the language.
472,spam,1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
